Days,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26
29/11/2018 21:00,224.5260877,151.6091691,3022.097114,1644.083566,1134.221515,2068.941069,2020.932442,2463.618471,448.0832329,288.647277,1260.158486,642.2064215
29/11/2018 22:00,258.1415352,1492.141871,2722.307613,3956.822402,895.2552838,1980.582311,2052.076103,1775.116783,467.9951825,202.2678361,1268.624562,560.8110135
29/11/2018 23:00,808.5099834,923.1709366,2258.533839,3746.237204,620.0251252,1923.319365,2000.012977,1640.744192,562.7007485,142.0317955,1024.473853,1280.099763
30/11/2018 00:00,791.0680147,1230.973942,2459.311779,4406.919149,633.1105725,1887.885662,1784.106163,2077.511669,484.6196878,243.5002017,1247.091854,1090.408905
30/11/2018 01:00,587.9270882,497.366793,2134.803979,3720.180713,639.8072662,2020.096481,1891.912712,1803.456567,576.2103944,269.2760756,1311.215054,758.0398691
30/11/2018 02:00,658.5073471,274.2751318,2309.316934,2772.315241,639.5169255,2056.389767,1914.978475,1815.345456,574.9606395,650.2911024,1260.477867,724.5636041
30/11/2018 03:00,724.1591015,358.6042041,2603.894664,2596.798284,774.515313,2304.441953,2216.911031,1641.014909,479.6944977,1528.654196,1225.154362,1002.442641
30/11/2018 04:00,571.1941955,112.3691563,2370.880528,2611.365391,1013.855562,2235.525065,2060.902992,1599.542996,711.8653117,1689.806903,1286.942461,634.3107919
30/11/2018 05:00,5873.0612,7174.551864,135.3811034,169.5292839,98.95874138,515.8504861,735.2894674,374.6146237,33.62896135,131.6730252,1706.946292,793.0613582
30/11/2018 06:00,6426.723947,7988.408914,0,0,26.02474035,297.286161,531.9338771,379.6391252,23.84103777,131.4333941,2092.563523,734.9225215
30/11/2018 07:00,1865.296661,2725.113255,1394.128169,2232.276592,780.0963449,1688.069535,1838.038431,1460.668605,324.1320024,787.7396132,1473.316671,568.2749717
30/11/2018 08:00,203.3568511,395.3295275,1896.715688,2514.041519,1224.360754,2161.38409,2041.690571,2339.11055,471.2546487,1051.644263,1385.320802,555.266082
30/11/2018 09:00,180.3439746,173.2175983,1883.220168,3807.986509,1159.975664,2118.84946,2011.747191,2185.495888,492.106262,1108.349511,1414.8292,583.9713713
30/11/2018 10:00,170.0378799,943.4961174,2530.324328,4135.021035,1068.399069,1662.24768,1797.031265,1969.987121,469.7907998,702.405904,1449.044317,424.5209265
30/11/2018 11:00,145.1440031,814.7862437,3280.641943,3056.489366,956.291369,1718.820493,2043.827042,1543.410821,452.2354593,457.4331776,1434.860442,451.0353227
30/11/2018 12:00,123.3961615,1104.819283,2576.189787,3573.033577,778.9483427,1417.071649,1608.066564,2241.330285,350.3378736,325.7942713,1318.825068,474.9513286
30/11/2018 13:00,259.8600086,1370.751821,3267.546072,3379.04506,567.7369251,1349.423363,1640.4792,1988.057933,435.927156,211.1013531,1310.600206,390.3772896
30/11/2018 14:00,268.4913588,480.1693844,4381.18452,3421.801736,762.6371537,1336.189484,1597.496967,1805.215471,416.6128761,177.0670883,1201.59099,343.8691127
30/11/2018 15:00,279.3546803,113.1725961,3290.925847,2588.03127,954.3931549,1400.371435,1663.112237,2125.218337,455.1316422,213.1801908,1094.707225,373.9386708
30/11/2018 16:00,312.9470831,939.7539428,2653.696655,3944.018281,1072.301573,1383.384972,1743.996276,2309.221408,464.9352481,247.1396683,854.8198272,291.4141866
30/11/2018 17:00,358.2405207,746.9246002,2328.300596,3884.120063,1542.070541,1360.284811,1741.248004,4029.801009,437.112855,179.0766187,844.2789212,348.5902022
30/11/2018 18:00,391.8409813,941.6942969,3603.699661,4470.213644,1627.773507,1442.796435,1989.812888,4514.5568,556.9934292,186.1350255,586.7308026,306.3399398
30/11/2018 19:00,368.0476926,1131.094972,3366.491055,5006.505669,1374.536874,1432.979901,1854.940808,4432.180562,427.8881688,165.4978721,664.040513,315.9091969
30/11/2018 20:00,571.2114737,931.4097982,3938.622718,4146.577679,1283.715196,1323.344524,1733.729502,4294.132275,474.6430437,141.0154418,594.1998008,320.4556078
30/11/2018 21:00,625.8222551,1140.764314,4446.823735,5542.514124,1309.663895,1221.955411,1700.202263,4441.784739,524.4545878,113.9850316,610.6456477,334.4953219
30/11/2018 22:00,590.4291208,1190.462235,3642.005908,6089.121916,1317.599571,996.1499154,1304.145184,3869.103044,427.479083,125.2686373,614.3492325,317.5308631
30/11/2018 23:00,750.843285,1030.386071,3766.339522,5302.534646,1168.030023,933.8576999,1250.336585,3880.411191,321.6811858,100.019002,643.4316519,369.1306706
01/12/2018 00:00,488.886312,1118.1274,3031.251182,5671.789393,1130.500452,1022.262989,1238.048668,3738.603761,456.5084801,111.6127557,741.6222536,245.4022556
01/12/2018 01:00,508.8173727,1081.996707,2516.680103,5056.693903,918.0579179,1066.782722,1509.71634,3426.155011,356.2458677,168.4226619,792.2644678,385.7941324
01/12/2018 02:00,506.8193163,1081.942302,3442.132503,4955.411505,971.8521118,940.0305425,1418.96476,3644.643112,359.4428823,206.5013907,1054.026654,339.7436746
01/12/2018 03:00,579.0855443,449.2374982,4015.061304,4511.188654,1067.689763,971.16788,1307.182519,4023.88914,294.7571173,168.4126071,1111.868836,319.9691575
01/12/2018 04:00,602.257411,1023.24871,4453.73465,5247.811594,994.98479,1040.989887,1482.112296,3786.443907,367.5590148,157.2582896,969.9185409,347.567154
01/12/2018 05:00,463.2541355,953.449431,3818.394351,4357.269976,1105.840294,1077.843311,1459.390558,4119.906283,511.071513,132.3515622,1027.129993,239.2724905
01/12/2018 06:00,462.4908253,801.76996,4275.694698,3948.637292,1114.629162,1090.162127,1599.129494,4727.993562,342.8734965,139.0944391,943.5333255,189.1162494
01/12/2018 07:00,535.0989531,820.5755111,3924.974625,3681.189673,1053.771961,1275.63198,1569.703159,4832.299916,340.9537875,87.46214692,943.3463937,251.1221498
01/12/2018 08:00,654.7855541,496.1119957,3699.824883,3518.85636,863.8406679,1254.243768,1670.586747,4688.604781,416.1274907,121.9397647,851.2476099,283.000557
01/12/2018 09:00,682.5210301,337.4913385,3411.67101,2813.772127,932.8512813,1241.736962,1683.032219,4567.080704,363.8993058,107.10451,863.4541574,228.8576695
01/12/2018 10:00,673.7944867,955.0762487,3144.619167,3732.998947,1079.509276,1174.963082,1664.822376,4931.163703,336.0690603,94.83300504,842.6060955,250.1237045
01/12/2018 11:00,650.6298948,970.3231278,3126.576006,3783.397149,936.3013764,1190.92083,1551.872123,5223.569162,447.4734547,82.85835466,851.330198,201.9054786
01/12/2018 12:00,703.5615896,1142.188897,3426.02235,3859.993925,942.708252,921.0548147,1336.685551,6277.565623,469.4920827,102.4086478,852.0400177,188.2875765
01/12/2018 13:00,689.2097409,638.7799985,2355.643368,3902.202427,943.8274168,791.519191,1146.826733,7439.877498,395.9751304,136.2326353,1269.222851,218.4566978
01/12/2018 14:00,782.5808907,173.0955839,2341.515828,2934.598497,1300.028294,918.0703519,1261.558146,7590.862379,483.5618299,137.9522029,1226.444456,287.8092641
01/12/2018 15:00,756.111148,281.1010525,2283.380189,2537.661997,835.4252296,799.5107405,1106.418724,6906.937327,369.2719878,130.9902345,1161.445486,213.4145723
01/12/2018 16:00,506.8158503,796.9506802,2218.896493,3439.642131,1119.023764,887.8515011,1086.753742,7541.994093,436.7584571,158.3144904,1040.946861,379.6355127
01/12/2018 17:00,450.5901519,972.2772088,2654.696723,3589.628185,1055.380008,763.5882698,1156.87422,7863.00904,433.0758223,132.278784,850.1173192,524.2395408
01/12/2018 18:00,502.9388747,1016.144662,2635.512329,2794.370177,886.7561578,982.3525902,1857.962699,7448.18007,516.736419,143.2848026,733.8549619,522.5436763
01/12/2018 19:00,581.5534334,997.7709092,2969.654763,3130.126917,964.3137038,1049.966783,2560.046902,7225.36794,453.502872,129.9255025,603.1914468,767.5817754
01/12/2018 20:00,696.6525967,922.7143755,3119.132621,2509.973051,932.65626,871.000723,1893.246554,6940.703924,416.2661273,99.29239658,671.9894168,686.3153072
01/12/2018 21:00,677.0281207,952.7367205,2917.061425,3083.797991,1258.291536,870.3371156,2099.173328,6268.048469,400.4320256,102.5529014,580.8239301,865.50927
01/12/2018 22:00,611.6831093,810.4800833,2891.100002,2486.317979,1372.306493,978.4598099,2279.940857,5866.196856,464.7615741,99.17862676,631.6790083,660.8539466
01/12/2018 23:00,847.2510334,873.7375232,2892.844661,2490.998771,996.2859505,1153.308975,2360.018438,5690.676102,439.9465064,153.9060466,431.6270081,687.846861
02/12/2018 00:00,741.4705435,768.7600248,2706.331568,2349.091694,1086.52029,1248.345604,1705.449226,5910.846334,263.2162757,115.8013311,358.8195324,406.1842785
02/12/2018 01:00,759.4350509,1110.402332,2589.371943,2918.882796,1090.277871,903.2216624,1270.503735,5317.255443,307.352181,128.3934877,300.3404658,512.6019338
02/12/2018 02:00,837.2054504,1108.266131,2916.802791,2873.812618,936.4854833,944.1472198,1480.514781,3949.046859,292.8042893,114.6352356,312.4142386,544.7274196
02/12/2018 03:00,857.0069422,1229.383671,2757.965462,2869.431205,1074.958467,895.8975863,1757.274184,3484.403034,312.7774332,91.00903677,348.5067246,546.4366487
02/12/2018 04:00,963.8563181,1386.682683,2921.613069,3124.057304,1295.343198,673.2154345,1252.762151,3101.811848,363.5263909,114.7559096,459.6958299,644.428184
02/12/2018 05:00,877.3878976,1345.643317,1866.810576,3176.587228,1141.720982,773.3700333,1155.815876,2404.664168,384.4978055,193.4982984,332.8230692,402.8114689
02/12/2018 06:00,717.3725123,1100.847831,2227.904256,2608.727868,1221.201404,980.7612587,1595.693524,2402.376389,343.9957254,105.6156862,363.8824782,208.9776833
02/12/2018 07:00,957.2874488,561.1632948,2633.402444,1925.305172,1089.404054,955.2943698,1587.535297,2403.80276,332.6622848,182.1430116,295.0616422,237.0860058
02/12/2018 08:00,1030.511154,334.1197278,2962.503174,1989.369093,1101.211577,1264.772909,2174.992423,2668.296949,350.6587424,145.5514825,342.3991372,422.0370693
02/12/2018 09:00,1020.947854,457.8994349,2545.649186,2142.935529,1257.101767,1154.283262,1594.791325,2660.592984,338.4697232,214.8358552,628.105231,457.3263975
02/12/2018 10:00,1066.920282,439.1108865,2557.272002,1981.503029,1238.904625,969.9011291,1420.986763,3504.162273,312.4531625,130.8020144,627.3322708,399.4132702
02/12/2018 11:00,998.6153527,1051.668529,2172.433881,2836.387814,1182.859426,765.9721518,1147.130768,4616.002208,332.0536941,173.2178953,656.7585209,799.0966657
02/12/2018 12:00,779.3824816,1158.07502,2305.706573,3312.278133,1228.212663,751.5049002,1143.361267,4034.310701,387.9160989,169.8481472,368.3217659,1069.048353
02/12/2018 13:00,758.3331886,1081.171534,1787.995676,3258.807486,1191.07422,774.9535298,1188.160841,3868.850986,271.6043074,133.7021397,323.1745522,900.9914255
02/12/2018 14:00,728.8481546,280.9987455,1711.25624,2108.439417,1368.831701,723.0943088,1428.44826,4776.766969,286.9526364,122.6538181,364.5102947,994.0755105
02/12/2018 15:00,416.8505246,627.3808693,1831.707756,2507.633658,1482.839544,699.2742306,1020.762428,5269.454921,431.5742294,155.4352383,368.4971336,971.7690655
02/12/2018 16:00,409.4934415,811.0428357,1871.178308,2555.868884,1261.103485,661.8622745,934.1546802,5069.714183,540.8946734,145.6803466,348.6437699,1231.479852
02/12/2018 17:00,424.087473,1368.058238,1554.46016,2792.005758,1351.003298,583.6597347,1150.73141,4015.10775,319.0050117,164.547287,532.1717177,620.7691686
02/12/2018 18:00,570.4441108,1347.581086,1822.800945,2705.351649,1281.812086,619.4909934,1455.959467,3585.44851,334.5476447,186.659145,807.5594335,330.8868377
02/12/2018 19:00,472.5821207,1407.815705,1681.833732,3448.616488,1112.964501,587.6819724,1669.96385,2958.964705,438.4154127,192.2159285,553.3976898,502.3487646
02/12/2018 20:00,449.2579274,1299.656149,1296.913617,3085.768803,1113.843618,643.5541135,1089.34298,2123.716987,305.8242071,257.6613395,610.005706,570.5396177
02/12/2018 21:00,586.4612981,1574.167454,1719.27288,3268.387129,932.614309,844.080201,1380.409101,2009.421581,365.3134066,214.2154469,428.9269825,676.2212519
02/12/2018 22:00,442.7491348,1331.543061,1500.207275,3184.519157,1023.814409,824.0294284,1244.727184,2051.872134,490.4763294,214.6997458,933.4072948,1009.8471
02/12/2018 23:00,361.6467816,1018.855245,1153.661494,2784.613312,1056.168517,480.1965227,839.4780406,1630.721667,317.0528558,225.3637819,913.662057,471.7163931
03/12/2018 00:00,366.1531655,1407.577547,1237.727799,2950.323399,1359.389357,732.9096848,1211.717831,1487.437627,409.4978004,262.4617953,936.5843765,353.3968214
03/12/2018 01:00,361.5226748,1222.86624,1275.527739,3030.580117,1052.585166,503.2411087,1009.873515,1519.680991,349.4837812,281.5667754,882.6385718,251.5163923
03/12/2018 02:00,436.1472026,1479.337543,1882.722126,3158.568332,1285.006704,807.6451652,1321.850028,2052.858112,411.1347464,776.5570843,792.0935269,314.8510707
03/12/2018 03:00,380.8437367,1329.468801,2068.125804,2846.477904,1233.123821,612.6703465,1128.943901,2260.052295,342.6245464,1314.251828,551.8727847,361.364204
03/12/2018 04:00,434.3314159,354.9954582,1761.332304,1788.721322,833.7718789,556.3756538,1076.673779,1684.639103,530.3377608,1346.00526,547.455605,399.5036007
03/12/2018 05:00,341.6754403,343.5655412,2356.128219,1946.174646,751.8518629,513.203353,980.8198415,1739.641564,732.0163626,1210.93491,881.8038469,490.0718989
03/12/2018 06:00,363.0592717,309.5776793,2692.503144,1648.347235,697.8823935,580.4657325,1068.910888,1307.926253,391.9851619,1237.679977,665.88445,297.4592271
03/12/2018 07:00,304.8275846,304.0851051,2130.700717,1179.412553,663.8027092,739.8983673,1224.294502,1283.390351,258.3689172,1102.280061,598.09184,448.261579
03/12/2018 08:00,316.4838904,483.2733043,1793.304536,1243.584674,677.6456517,547.6708641,1246.653932,1671.913658,223.9051137,1023.268295,579.5461645,541.0552332
03/12/2018 09:00,565.6383837,266.9114097,2165.305876,1185.093488,532.3663562,520.3833725,1132.597117,1364.340404,274.8029086,1188.306297,634.2735459,357.0225298
03/12/2018 10:00,368.4675685,713.319113,2423.585459,2258.471812,578.2638274,798.2828187,1755.523886,1701.799264,391.4195363,760.2345754,579.1338227,299.3669078
03/12/2018 11:00,424.2184122,677.4493331,2380.141013,2312.335453,537.3886195,869.6662314,2203.917085,1989.967519,263.935528,168.4186753,620.163579,249.9568985
03/12/2018 12:00,348.9172105,488.7918872,1634.025701,2487.330284,601.5058073,598.809481,1485.769959,1726.197596,292.0109871,99.09608667,558.6179753,233.4449582
03/12/2018 13:00,414.7522066,113.8793707,1915.572419,1706.056481,563.5716232,773.8389626,1311.469093,1717.88855,256.7962599,112.5139985,612.947217,273.7111639
03/12/2018 14:00,286.4781002,58.12324949,1888.728859,1479.990215,467.3855763,496.4312553,1109.605249,1521.427261,234.3125185,102.882296,557.5036418,278.9297515
03/12/2018 15:00,601.1087306,66.07551284,1535.581172,1422.542807,633.1380179,653.3324373,1266.622704,1710.058801,253.9693843,146.2113515,528.0958759,363.4734278
03/12/2018 16:00,1139.497015,147.4687808,2891.433663,1994.782181,750.6101628,861.8355416,1484.959867,1785.775214,88.37089993,106.7534435,583.6648193,638.9576672
03/12/2018 17:00,846.8472827,156.2432667,2123.379662,1645.131643,678.0578794,1110.213096,1717.682608,1958.257063,0.000423255,0.001215553,662.5294649,522.7926683
03/12/2018 18:00,774.6895326,760.8224015,1793.004941,2481.782106,1076.669124,1063.318124,1611.858497,1682.372,0.000417055,0.000408048,717.4537112,570.8834952
03/12/2018 19:00,718.4317215,111.3114647,2323.371736,2336.582476,1164.368508,920.9011748,1695.520214,1994.54157,0.000419812,0.000406645,793.2832022,745.9418409
03/12/2018 20:00,574.6198271,76.37886263,1518.370174,2116.508338,793.9505434,700.8896766,1427.610425,1954.429678,0.000417064,0.000408495,689.8438389,566.6176086
03/12/2018 21:00,753.3834194,207.7665805,1640.019627,1680.719211,903.8102229,713.5678492,1340.402287,2129.942575,0.00042825,0.000420577,806.8985461,600.0391682
03/12/2018 22:00,906.4913036,367.0842659,2440.933551,1560.669065,1133.511538,1157.944895,1730.464813,1972.416877,0.000428534,0.000419912,682.3834417,586.0804538
03/12/2018 23:00,1040.343582,508.7859467,2309.199111,1847.122726,953.9596928,936.3575325,1962.43975,1745.071429,0.000432871,0.000423938,696.3603131,525.4329121
04/12/2018 00:00,1255.851784,328.3420727,1994.816815,1473.675261,863.024424,861.2475031,1438.437094,1626.467959,0.000430943,0.000419683,1053.161533,544.9210259
04/12/2018 01:00,1224.975676,141.10839,2083.278753,1146.275917,748.9018526,907.8487478,1404.63945,1906.74526,0.000433378,0.000422291,728.8084297,479.6703964
04/12/2018 02:00,848.1736245,128.5559404,3631.659722,1207.247787,673.8445821,766.3205824,1458.837293,2024.897719,0.000428981,0.000421321,667.6387548,504.3418588
04/12/2018 03:00,646.1290058,647.4230383,4432.243855,2050.09077,532.2925989,667.1219656,1265.240173,2048.173521,0.000433927,0.000423042,786.1457957,392.2865795
04/12/2018 04:00,526.5043128,980.706046,4455.651491,2693.997007,493.9578965,753.2442318,1523.748341,1659.54062,0.000431465,0.000421871,763.0476191,464.9949164
04/12/2018 05:00,456.3136359,1117.782205,5123.655795,2824.968868,495.670138,690.5831961,1085.672826,1108.383369,0.000432748,0.000420391,701.7289615,490.6755653
04/12/2018 06:00,509.9998317,950.3262246,5004.308178,1926.482126,507.0023912,688.2891766,1005.717432,2161.227635,0.000432269,0.000421154,984.6748955,398.8852781
04/12/2018 07:00,521.1991368,455.5295045,4297.828985,1592.602517,640.1660858,759.2367707,960.4421701,2435.664807,0.00042992,0.000419964,921.5697223,445.3788991
04/12/2018 08:00,436.4491967,497.7516727,3744.570214,1634.684676,443.7264212,939.4412412,1245.217943,1967.35333,0.0004293,0.00041974,767.617188,525.79059
04/12/2018 09:00,562.5273778,1110.534281,3197.609969,2551.044343,442.0826489,947.2192252,1123.85253,1611.140941,0.000429489,0.000417082,803.5952384,706.0364095
04/12/2018 10:00,609.3253767,1151.027275,1437.016843,2754.817946,463.9682555,1200.410111,1186.126797,1307.758611,0.000430937,0.000424854,1014.44001,599.2425959
04/12/2018 11:00,625.8243764,991.8512817,2807.607695,2299.819961,471.7189608,1182.833382,1124.593955,1175.361417,0.00042859,0.000421066,1137.306995,401.4417495
04/12/2018 12:00,701.2361442,1137.839282,2606.281296,2264.077074,407.3274002,1122.776305,1209.704082,1150.776147,0.00042782,0.00041842,1558.718658,503.3260049
